surveyid,village,survey_date,femaleres,age,married,children,hhsize,edu,asset_livestock,asset_durable,asset_phone,asset_savings,asset_land_owned_total,asset_niceroof,cons_ed,cons_social,cons_other,ent_wagelabor,ent_ownfarm,ent_business,ent_nonagbusiness,ent_employees,ent_nonag_revenue,ent_nonag_flowcost,ent_farmrevenue,ent_farmexpenses,ent_animalstockrev,labor_primary,wage_expenditures,durable_investment,nondurable_investment,given_mpesa,amount_given_mpesa,received_mpesa,amount_received_mpesa,net_mpesa,saved_mpesa,amount_saved_mpesa,early_survey,depressed,day_of_week
713,127,15-Nov-61,1,21.700001,1,2,4,10,53.010906000000006,96.89299,0.0,0.0,0.0,0,0.0,2.1353827,30.749509999999997,0,1,0,0,0,0.0,0.0,4.5376883,1.0454478,5.939033,0,0,159.51312,2.6469848,1,8.0076847,1,32.030739000000004,24.023054000000002,0,0.0,0,0,4
1115,18,15-Jun-60,1,35.0,1,7,9,10,12.390944000000001,70.467628,0.0,0.0,0.0,0,15.534908999999999,0.066730708,56.694407999999996,1,0,0,0,0,0.0,0.0,2.2421517000000004,2.4556899,3.3365355,1,0,95.670868,17.990599,0,0.0,0,0.0,0.0,0,0.0,1,0,4
1298,129,13-Sep-61,1,47.0,1,2,4,5,8.2606287,183.37599,0.0,0.0,1.25,0,2.0019212,3.6701891000000004,21.62075,0,1,0,0,0,0.0,0.0,13.346142,1.2400790000000002,6.406148,0,0,196.44124,3.2420001,0,0.0,0,0.0,0.0,0,0.0,0,1,4
166,24,02-Nov-61,1,53.0,1,7,10,9,150.77211,162.556,0.0,0.0,1.0,0,3.7369196000000002,0.6005764,15.214602,0,1,0,0,0,0.0,0.0,16.015369,2.4023056,0.0,0,0,377.38959,6.139225,0,0.0,0,0.0,0.0,0,0.0,0,0,5
629,104,23-Oct-61,1,36.0,1,3,5,10,24.781887,233.02364,40.038425,0.0,2.0,0,1.4013448999999998,3.2964968999999997,19.698906,0,0,0,0,0,0.0,0.0,2.3489211,0.17794855,0.40038425,1,0,317.06237999999996,4.7823671999999995,0,0.0,0,0.0,0.0,0,0.0,0,0,2
465,70,22-Oct-61,1,40.0,0,2,3,10,43.026714,137.73218,40.038425,0.0,0.0,0,1.7243215,23.008747,58.936562,1,0,0,0,0,0.0,0.0,20.019213,8.3413382,32.831509000000004,1,0,185.56351,13.428887,0,0.0,0,0.0,0.0,0,0.0,0,0,1
1005,52,12-Sep-61,1,56.0,0,2,5,8,179.68733,138.3728,41.639961,0.0,3.5,0,0.0,0.26291898,17.05637,0,1,0,1,0,0.0,32.030739000000004,4.6711493,0.66730708,0.0,0,0,331.9935,32.698048,0,0.0,0,0.0,0.0,0,0.0,0,0,3
1231,106,25-Sep-61,1,27.0,1,4,6,9,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,2
24,4,30-Oct-61,1,22.0,1,2,4,3,4.1303144,72.869934,0.0,0.0,0.0,0,2.2688441000000004,2.4023056,8.0076847,0,0,0,1,0,2.5624592,0.0,4.8046112,0.53384566,0.40038425,0,0,79.402557,2.8026897999999996,0,0.0,0,0.0,0.0,0,0.0,0,0,2
722,37,07-Sep-61,1,32.0,0,4,5,10,53.010906000000006,49.167187,8.0076847,0.0,0.25,0,3.1229970000000002,1.2678833999999999,16.816139,1,0,0,1,0,64.06147800000001,25.517823999999997,1.9044944,0.82601494,1.3346142,1,0,103.29916,29.466836999999998,0,0.0,0,0.0,0.0,0,0.0,0,0,5
491,82,25-Oct-61,1,85.699997,0,0,1,1,8.2606287,11.531066000000001,0.0,0.0,3.0,0,0.0,0.36034581,4.4843035,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,25.397076000000002,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,4
1069,220,13-Nov-61,1,57.0,0,4,6,6,8.2606287,2.5624592,0.0,0.0,1.0,0,1.601537,0.42707652,18.577829,0,0,0,0,0,0.0,0.0,0.0,8.2879543,0.0,0,0,13.385547,25.904861,0,0.0,0,0.0,0.0,0,0.0,0,0,2
79,7,28-Sep-61,1,27.0,1,3,5,10,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,5
708,50,23-Nov-61,1,19.0,1,1,3,10,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,5
300,21,22-Nov-61,1,68.0,1,0,2,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,4
619,103,15-Sep-60,1,28.0,1,3,5,7,37.172832,193.7059,64.06147800000001,0.0,0.0,0,0.86749923,0.46711496,41.1595,0,0,0,0,0,0.0,0.0,0.53384566,0.13791013,2.4023056,0,0,234.88257000000002,1.0054094,0,0.0,0,0.0,0.0,0,0.0,1,0,5
892,79,01-Oct-61,1,52.0,1,4,6,3,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,1
471,39,11-Sep-60,0,21.0,1,2,4,10,0.0,39.237656,0.0,0.0,0.0,0,0.0,0.20019212,4.3241501,1,0,0,1,0,0.0,57.655331000000004,1.8684598000000001,0.28916639,0.0,1,0,42.440731,57.944495999999994,0,0.0,0,0.0,0.0,0,0.0,1,0,1
621,47,04-Dec-61,1,26.0,0,1,2,8,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,2
1084,202,03-Nov-61,0,45.0,0,1,2,7,0.0,32.351048,0.0,6.406148,3.0,0,1.0676913000000001,1.8417675,15.534908999999999,1,0,0,0,0,0.0,0.0,0.0,0.53384566,1.3346142,1,0,40.679039,8.0076847,0,0.0,0,0.0,0.0,0,0.0,0,0,6
1126,67,25-Sep-61,1,30.0,1,2,4,10,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.1601537,0,0,2
117,11,29-Sep-61,0,26.0,0,1,2,10,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,6
693,88,23-Nov-61,1,51.0,1,1,4,3,470.21002000000004,316.46371,40.038425,0.0,5.0,0,1.3346142,13.679795,28.379236,0,1,0,0,0,0.0,0.0,26.024977,3.1808307,0.33365354,0,0,826.7121599999999,16.526972,0,0.0,0,0.0,0.0,0,0.0,0,0,5
113,10,24-Sep-61,1,25.0,1,3,5,8,2248.5095,244.23439,44.843037,0.0,1.4,0,0.80076849,12.278450999999999,19.218445000000003,0,0,1,1,0,0.0,9.6092224,8.0076847,6.4506354,10.409989999999999,0,0,2499.1501,77.719032,0,0.0,0,0.0,0.0,0,0.0,0,0,1
1346,193,31-Oct-61,1,23.0,0,5,6,9,33.042515,175.84877,0.0,12.812296,0.75,0,0.61392248,7.4071088000000005,25.544516,0,0,1,1,0,4.8046112,2.6692283,0.0,0.0,0.0,0,0,257.41785,16.095448,0,0.0,0,0.0,0.0,0,0.0,0,0,3
287,17,25-Aug-60,1,29.0,1,4,6,9,134.93401,212.20366,80.076851,14.413832999999999,0.5,0,0.40038425,0.37369198,25.144130999999998,1,0,0,1,0,72.069168,7.2069163,3.7369196000000002,2.4467928,14.413832999999999,1,0,395.18377999999996,24.467926000000002,0,0.0,0,0.0,0.0,0,0.0,1,0,5
1138,242,15-Nov-61,1,91.0,0,0,1,8,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,4
1377,283,16-Nov-61,1,32.0,0,3,4,10,41.303146000000005,128.12296,16.015369,8.0076847,0.0,0,3.8570349000000004,2.9895357999999996,31.374109000000004,0,0,1,1,0,24.023054000000002,114.73411000000002,0.0,2.1353827,1.601537,0,0,193.44916,128.73421000000002,0,0.0,0,0.0,0.0,0,0.0,0,0,5
841,74,16-Oct-61,1,66.0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,2
807,51,18-Oct-61,1,47.0,1,1,7,7,355.24435,148.94295,0.0,0.0,8.0,0,6.0057635000000005,13.746526000000001,17.937214,1,0,0,0,0,0.0,0.0,19.578791,3.8737175,0.0,1,0,585.8656599999999,9.8794813,0,0.0,0,0.0,0.0,1,0.0,0,0,4
123,21,12-Sep-60,1,25.0,1,4,6,12,396.54752,91.287605,40.038425,0.0,2.0,0,8.568223,8.4080696,17.969246,1,0,0,0,0,0.0,0.0,6.406148,0.53384566,0.6005764,1,0,498.24512000000004,9.102068899999999,0,0.0,0,208.19981,208.19981,1,0.0,1,1,2
652,41,03-Dec-61,1,27.0,1,3,5,9,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,1,4.8046112,4.8046112,0,0.0,0,1,1
405,39,29-Nov-61,1,21.0,1,1,3,10,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,4
804,150,03-Nov-61,1,72.0,0,0,1,5,0.0,8.0076847,0.0,0.0,4.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,8.0076847,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,6
1046,11,31-May-60,1,25.0,1,0,2,10,89.500557,30.429203,24.023054000000002,0.0,0.25,0,0.0,2.5357667999999998,9.9455452,0,0,1,1,0,0.0,0.80076849,4.6711493,0.58945453,0.0,0,0,126.33591000000001,3.7925286,0,0.0,0,0.0,0.0,0,0.0,1,0,3
510,73,27-Sep-61,1,18.0,0,0,2,9,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,1,0.0,0,1,4
397,50,24-Nov-61,1,39.0,1,6,8,8,24.781887,122.51758000000001,0.0,0.80076849,4.5,0,0.6005764,0.0,24.423439000000002,1,0,0,1,0,0.0,0.0,7.1762204,0.8582681999999999,9.2088375,1,0,211.36095,2.900228,0,0.0,0,0.0,0.0,0,0.0,0,1,6
1024,77,03-Dec-61,1,19.0,1,2,4,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,1
392,67,07-Nov-61,1,20.0,1,3,5,7,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,3
528,81,28-Sep-61,1,34.0,1,5,7,11,384.15656,242.63286000000002,24.023054000000002,0.0,3.0,0,1.3346142,6.806532400000001,22.581671,0,1,0,0,0,0.0,0.0,11.210759,1.7461202,0.0,0,0,746.9046599999999,5.4830403,1,24.023054000000002,0,0.0,-24.023054000000002,0,0.0,0,0,5
1225,73,10-Oct-61,1,36.0,1,5,7,8,261.61044,104.90066999999999,0.0,0.0,4.0,0,3.3365355,1.1344221,0.0,0,1,0,1,0,4.8046112,2.6692283,7.340378299999999,5.0826559,0.0,0,0,379.32339,15.092262,0,0.0,0,0.0,0.0,0,0.0,0,0,3
581,120,19-Nov-61,1,22.0,1,2,4,10,49.563774,230.62132000000003,88.08453399999999,19.218445000000003,0.0,0,0.93422991,10.145736999999999,31.069817999999998,0,1,0,1,0,320.3074,256.24591000000004,10.143067,3.5478492,5.204995200000001,0,0,283.38818,279.94644,0,0.0,0,0.0,0.0,0,0.0,0,0,1
495,44,17-Nov-61,1,19.0,1,1,3,10,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,1,16.015369,0,0,6
851,28,31-Aug-61,1,80.0,0,2,4,1,0.0,6.0858407,0.0,0.0,2.0,0,0.52850723,0.25357670000000004,2.6905822999999995,0,1,0,0,0,0.0,0.0,1.227845,0.16237804,0.0,0,0,6.0858407,1.0111927,0,0.0,0,0.0,0.0,0,0.0,0,1,5
291,44,10-Oct-61,0,36.0,1,4,6,10,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,1,3
453,25,29-Sep-61,1,28.0,1,4,6,8,37.172832,214.58993999999998,40.022411,19.218445000000003,0.75,0,1.5614985000000001,29.308126,31.710432,0,0,0,1,0,144.13834,16.421093,0.0,1.1744605,4.0038424,0,0,290.19965,48.785488,0,0.0,0,0.0,0.0,0,0.0,0,0,6
267,25,05-Nov-61,1,25.0,1,3,5,13,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,1
1336,44,04-Sep-61,1,51.0,0,0,1,9,140.43069,47.245342,24.023054000000002,0.0,0.0,0,0.0,0.81411463,14.573986999999999,0,1,0,0,0,0.0,0.0,0.0,1.0009606,0.0,0,0,195.68373,5.8055715999999995,0,0.0,1,8.0076847,8.0076847,1,0.0,0,0,2
457,44,08-Oct-61,1,59.0,0,0,1,7,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,1
969,74,24-Oct-61,1,29.0,1,5,7,10,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,3
1406,137,20-Dec-61,1,32.0,1,4,6,9,646.80737,134.84941,16.015369,0.0,2.5,0,2.4023056,12.732219,25.688654,0,0,1,1,0,538.11646,469.78421,1.4680754999999999,0.36257017,4.0038424,0,0,807.28137,474.95142000000004,0,0.0,0,0.0,0.0,0,0.0,0,0,4
982,168,10-Nov-61,1,53.0,0,3,5,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,1,6
853,142,23-Oct-61,1,30.0,1,1,3,9,81.923103,104.09991,0.0,0.0,0.0,0,2.6692283,2.1353827,4.1639962,0,1,0,0,0,0.0,0.0,2.9361509999999997,0.22688441,1.601537,0,0,254.8891,2.8961127,0,0.0,0,0.0,0.0,0,0.0,0,0,2
278,23,20-Sep-61,1,24.0,1,3,5,10,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,4
1135,85,01-Dec-61,1,69.0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,1,6
601,76,26-Nov-61,1,38.0,0,2,4,8,8.2606287,36.034584,0.0,0.0,4.5,0,3.203074,0.64061481,12.604096,1,0,0,1,0,7.687377499999999,0.0,2.8026897999999996,0.55386484,0.0,1,0,46.697517,3.7569388999999997,0,0.0,0,0.0,0.0,1,0.0,0,0,1
1111,208,12-Nov-61,1,19.0,1,2,4,8,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,1
1192,92,19-Sep-61,0,58.0,1,3,5,8,67.12541999999999,167.36061,0.0,0.0,2.0,0,3.203074,0.0,7.367070200000001,1,0,0,0,0,0.0,0.0,1.601537,0.53384566,0.0,1,0,250.5014,13.346142,0,0.0,0,0.0,0.0,0,0.0,0,0,3
689,8,02-Oct-61,1,47.0,1,4,6,9,416.51592999999997,241.03131000000002,32.030739000000004,0.0,2.0,0,62.726868,1.0676913000000001,15.695063000000001,0,1,0,0,0,0.0,0.0,12.011527000000001,1.0009606,44.042266999999995,0,0,789.67401,84.54780600000001,0,0.0,1,64.06147800000001,64.06147800000001,0,0.0,0,0,2
455,24,08-Sep-61,1,21.0,1,3,5,3,0.0,42.921192,0.0,0.0,0.0,0,0.0,0.066730708,15.454832000000001,1,0,0,0,0,0.0,0.0,1.3346142,0.13791014,16.015369,1,0,42.921192,0.45821756,0,0.0,0,0.0,0.0,0,0.0,0,1,6
855,181,28-Nov-61,1,22.0,0,3,5,12,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,1,0.0,0,0,3
990,184,16-Nov-61,1,36.0,1,3,5,10,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,1,5
987,187,19-Nov-61,1,35.0,1,8,10,8,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,1,0.0,0,0,1
720,148,09-Nov-61,1,25.0,1,7,9,7,0.0,155.34909,80.076851,0.0,0.0,0,6.512917,4.9380727,13.436895000000002,1,0,0,0,0,0.0,0.0,8.0076847,0.66730708,0.0,1,0,160.1537,7.1802239000000005,0,0.0,0,0.0,0.0,0,0.0,0,0,5
247,24,05-Oct-61,1,42.0,1,4,8,8,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,5
1205,118,10-Sep-61,1,22.0,1,2,4,11,623.74603,293.08127,48.046108000000004,1.601537,1.25,0,0.40038425,7.340378299999999,54.75655,1,0,0,1,0,624.59943,288.27667,3.8703811000000004,1.2567617,7.340378299999999,1,0,964.8734099999999,299.54306,0,0.0,0,0.0,0.0,0,19.218445000000003,0,0,1
659,59,17-Nov-61,1,26.0,1,4,6,8,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,6
32,6,20-Nov-61,1,22.0,1,1,3,16,123.22626000000001,193.94613999999999,0.0,8.8084536,0.0,0,0.0,2.9361509999999997,8.8084536,0,0,0,0,0,0.0,0.0,3.0028818,0.78408581,7.5272241,0,0,321.97699,14.557304,0,0.0,0,0.0,0.0,0,0.0,0,0,2
523,95,07-Nov-61,1,29.0,1,2,4,10,474.69445999999994,283.47205,43.241501,20.819981,0.0,0,1.2011528,1.0676913000000001,20.019213,0,0,0,1,0,0.0,0.0,12.185027,1.8562256999999998,8.4080696,0,0,817.4234,27.000357,0,0.0,0,0.0,0.0,0,0.0,0,1,3
41,6,22-Sep-61,1,41.0,0,0,1,11,1819.2484,141.25557,0.0,0.0,2.25,0,0.0,2.0019212,4.724533999999999,0,0,1,0,0,0.0,0.0,1.0409991,3.4900162000000003,0.0,0,0,1965.6289,10.696933,0,0.0,0,0.0,0.0,0,0.0,0,0,6
146,21,10-Dec-61,1,20.0,1,3,5,10,463.67290999999994,75.91285699999999,24.023054000000002,4.8046112,1.0,0,2.9094589,11.891411999999999,31.566294,0,0,0,1,0,0.0,5.551994799999999,3.7369196000000002,0.31140998,25.624592,0,0,543.42944,13.577475,0,0.0,0,0.0,0.0,0,0.0,0,0,1
701,41,21-Nov-61,1,67.0,1,4,6,10,33.042515,101.6976,0.0,16.015369,4.5,0,0.87417227,0.13346142,7.2069163,0,1,0,1,0,3.203074,0.0,2.7759973999999996,0.76517874,1.8684598000000001,0,0,146.75165,17.65472,0,0.0,0,0.0,0.0,0,0.0,0,0,3
543,43,11-Sep-61,1,31.0,1,3,5,10,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,2
834,171,12-Nov-61,1,68.0,0,0,2,1,371.76559,118.51373999999998,0.0,12.812296,3.0,0,0.0,3.3365355,41.03138,1,0,0,0,0,0.0,0.0,2.6692283,3.5589712,0.0,1,0,544.73163,16.691574,0,0.0,0,0.0,0.0,1,0.0,0,0,1
1381,269,04-Oct-60,1,24.9,1,3,5,10,33.042515,192.18443,40.038425,0.0,0.0,0,4.0038424,2.4023056,12.011527000000001,1,0,0,0,0,0.0,0.0,0.80076849,0.066730708,0.0,1,0,234.83617,4.0705729,0,0.0,0,0.0,0.0,0,0.0,1,1,3
385,24,26-Nov-61,1,22.0,1,2,4,10,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,1,1
767,116,27-Oct-61,1,24.0,1,2,4,8,44.750278,234.62517000000003,0.0,0.0,0.0,0,1.7349985,1.9391943999999999,30.829588,0,0,0,0,0,0.0,0.0,1.5348064,0.72847688,0.0,0,0,282.57852,5.6665497,0,0.0,0,0.0,0.0,0,0.0,0,1,6
22,2,11-Oct-61,1,32.0,1,5,7,10,1392.0652,117.71297,16.015369,0.0,1.7,0,3.4566505,4.2707653,23.542593,0,1,0,0,0,0.0,0.0,17.603559,10.603508999999999,21.55402,0,0,1561.0273,19.665539000000003,0,0.0,0,0.0,0.0,0,0.0,0,0,4
348,68,09-Nov-61,1,32.5,1,4,6,10,53.010906000000006,268.4176,56.053794999999994,0.0,0.0,0,2.0019212,7.273646799999999,60.858406,0,0,0,1,0,8.968606900000001,19.218445000000003,0.0,3.8703811000000004,1.9351906000000003,0,0,327.19403,25.090746,0,0.0,0,0.0,0.0,0,0.0,0,0,5
322,11,19-Jul-60,1,58.0,1,0,4,3,377.61951,291.63989,32.030739000000004,0.0,3.1500001,0,93.422997,0.96092218,5.925686799999999,0,1,0,0,0,0.0,0.0,0.0,0.13346142,2.9361509999999997,0,0,720.50854,93.55645799999999,0,16.015369,0,0.0,-16.015369,0,0.0,1,0,3
1257,263,07-Nov-61,1,23.0,1,3,5,10,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,3
704,64,20-Sep-61,1,24.0,1,3,5,10,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,4
531,85,27-Sep-61,1,48.0,1,5,8,7,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,1,0.0,0,0,4
242,13,10-Sep-61,1,35.0,1,6,8,12,4.1303144,48.846878000000004,0.0,0.0,0.25,0,4.6831608000000005,21.727518,8.7283764,1,0,0,0,0,0.0,0.0,0.66730708,0.26914719,3.6034582000000004,1,0,68.992561,4.9523082,0,0.0,0,0.0,0.0,0,0.0,0,0,1
956,179,13-Nov-61,1,78.0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,1,2
803,53,17-Oct-61,1,29.0,1,2,4,9,507.73999000000003,258.64822000000004,60.858406,0.0,0.5,0,4.2707653,12.545373,93.369606,0,0,0,1,0,112.10758999999999,63.527637,7.2069163,7.0067244,32.96497,0,0,814.4343299999999,74.80513,0,0.0,0,0.0,0.0,0,0.0,0,0,3
1099,167,27-Sep-61,1,23.0,1,4,6,9,0.0,167.36061,24.023054000000002,0.0,0.0,0,1.2011528,1.3346142,33.952583000000004,0,0,0,0,0,0.0,0.0,2.6692283,0.43597397,0.0,0,0,169.76291,1.6371268,0,0.0,0,0.0,0.0,0,0.0,0,0,4
1315,192,01-Nov-61,1,26.0,1,4,6,8,33.042515,102.49837,0.0,0.0,0.0,0,0.66730708,5.3384566,16.015369,0,1,0,0,0,0.0,0.0,2.8827665000000002,6.8465705,12.011527000000001,0,0,137.14243000000002,10.716951,0,0.0,0,0.0,0.0,0,0.0,0,0,4
516,104,09-Nov-61,1,29.0,1,2,4,8,106.02181000000002,68.225479,0.0,4.0038424,0.0,0,3.3365355,5.3384566,70.467628,0,0,0,1,0,64.06147800000001,19.218445000000003,7.4738393,10.96608,34.366314,0,0,179.05191000000002,40.727978,0,0.0,0,0.0,0.0,0,0.0,0,1,5
1379,46,10-Oct-61,1,34.0,1,2,4,10,24.781887,485.26572000000004,64.06147800000001,0.0,1.0,0,0.86749923,1.2011528,10.570145,0,0,1,1,0,320.3074,123.8522,3.0696127,2.1909916000000003,0.0,0,0,561.29675,126.91068999999999,0,0.0,0,0.0,0.0,1,0.08007685099999999,0,0,3
424,43,20-Jul-60,0,21.0,1,0,2,10,0.0,160.95447,32.030739000000004,100.89683000000001,0.0,0,0.0,0.93422991,40.679039,1,0,0,0,0,0.0,0.0,4.5376883,2.3266776,0.0,1,0,229.82056,103.2235,0,0.0,0,0.0,0.0,0,0.0,1,0,4
766,54,27-Nov-61,1,29.0,1,1,3,9,20.651573000000003,118.51373999999998,32.030739000000004,0.0,0.5,0,0.0,1.7349985,14.253679,1,0,0,0,0,0.0,0.0,4.8046112,0.40038425,11.210759,1,0,143.96992,0.40038425,0,0.0,0,0.0,0.0,0,0.0,0,0,2
1327,201,30-Oct-61,1,35.0,1,6,8,10,44.750278,270.17929,72.069168,0.0,1.0,0,7.2069163,3.7369196000000002,54.532332999999994,0,1,0,0,0,0.0,0.0,3.3365355,6.8176540999999995,3.3365355,0,0,390.52209,17.227644,0,0.0,0,0.0,0.0,0,0.0,0,0,2
664,121,09-Nov-61,1,24.0,1,3,5,9,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,5
